"name";"lat";"lng";"postal_code";"population"
"Thousandsticks, KY";37.1586;-83.3847;"";177
"Vest, KY";37.4073;-83.0153;"";145
"Vicco, KY";37.202;-83.0658;"";1441
"Viper, KY";37.1585;-83.1405;"";2302
"Wendover, KY";37.1079;-83.3563;"";63
"Wooton, KY";37.1671;-83.2913;"";1368
"Yeaddiss, KY";37.0565;-83.2361;"";1157
"Blackey, KY";37.1551;-82.9956;"";793
"Cromona, KY";37.1865;-82.6971;"";544
"Deane, KY";37.2409;-82.7696;"";258
"Ermine, KY";37.1615;-82.7974;"";915
"Garner, KY";37.3676;-82.9107;"";399
"Gordon, KY";36.9891;-83.0655;"";173
"Hallie, KY";37.0837;-83.0027;"";927
"Hindman, KY";37.3359;-82.9804;"";2153
"Isom, KY";37.1932;-82.8754;"";1024
"Jackhorn, KY";37.2246;-82.7228;"";600
"Jeremiah, KY";37.1699;-82.9258;"";807
"Kite, KY";37.3136;-82.7975;"";836
"Leburn, KY";37.3794;-82.9523;"";855
"Letcher, KY";37.1531;-82.9548;"";179
"Linefork, KY";37.0233;-82.9878;"";311
"Littcarr, KY";37.2409;-82.9488;"";550
"Mc Roberts, KY";37.2137;-82.6734;"";918
"Mallie, KY";37.2692;-82.9161;"";1119
"Mayking, KY";37.1302;-82.7427;"";1196
"Millstone, KY";37.1766;-82.7517;"";401
"Mousie, KY";37.4331;-82.9018;"";1494
"Neon, KY";37.1876;-82.711;"";959
"Pine Top, KY";37.2868;-82.8741;"";619
"Pippa Passes, KY";37.3491;-82.8742;"";1594
"Premium, KY";37.1252;-82.9035;"";167
"Redfox, KY";37.2172;-82.9424;"";506
"Roxana, KY";37.1102;-82.9407;"";0
"Seco, KY";37.1765;-82.7358;"";19
"Thornton, KY";37.1906;-82.7851;"";613
"Whitesburg, KY";37.1388;-82.855;"";8134
"Dema, KY";37.3976;-82.7836;"";373
"Raven, KY";37.4043;-82.8261;"";46
"Topmost, KY";37.3485;-82.7926;"";885
"Paducah, KY";37.06191;-88.656354;"";56872
"Almo, KY";36.6923;-88.2929;"";2465
"Arlington, KY";36.7903;-89.0128;"";1670
"Bandana, KY";37.1459;-88.9455;"";144
"Bardwell, KY";36.8634;-89.0209;"";2377
"Barlow, KY";37.0493;-89.0408;"";1480
"Benton, KY";36.8806;-88.3548;"";19663
"Boaz, KY";36.93;-88.6223;"";2421
"Burna, KY";37.2392;-88.3379;"";954
"Calvert City, KY";37.0147;-88.3811;"";6217
"Clinton, KY";36.6675;-88.9676;"";3078
"Columbus, KY";36.7598;-89.1034;"";244
"Cunningham, KY";36.8963;-88.8728;"";887
"Dexter, KY";36.7155;-88.236;"";1687
"Dycusburg, KY";37.1595;-88.1845;"";62
"Eddyville, KY";37.0664;-88.0494;"";5555
"Fancy Farm, KY";36.7767;-88.7918;"";1730
"Farmington, KY";36.6;-88.5186;"";958
"Fulton, KY";36.5475;-88.8749;"";4645
"Gilbertsville, KY";36.9655;-88.2667;"";2694
"Grand Rivers, KY";37.0762;-88.2647;"";2098
"Hampton, KY";37.2831;-88.3714;"";258
"Hardin, KY";36.7762;-88.2622;"";2226
"Hazel, KY";36.5422;-88.3319;"";1759
"Hickman, KY";36.5593;-89.1947;"";2960
"Hickory, KY";36.8478;-88.6788;"";3115
"Kevil, KY";37.0872;-88.8764;"";4556
"Kirksey, KY";36.6731;-88.4238;"";655
"Kuttawa, KY";37.0619;-88.1498;"";2388
"La Center, KY";37.083;-88.973;"";2328
"Ledbetter, KY";37.0611;-88.4665;"";2391
"Lovelaceville, KY";36.9687;-88.8309;"";112
"Lowes, KY";36.8862;-88.7728;"";76
"Marion, KY";37.3254;-88.1005;"";8326
"Mayfield, KY";36.7327;-88.6506;"";23913
"Melber, KY";36.9197;-88.752;"";597
"Murray, KY";36.6099;-88.3032;"";30271
"New Concord, KY";36.55;-88.0955;"";1163
"Salem, KY";37.2553;-88.2711;"";1631
"Sedalia, KY";36.5748;-88.5815;"";1346
"Smithland, KY";37.2387;-88.3757;"";1960
"Symsonia, KY";36.9044;-88.5153;"";1684
"Tiline, KY";37.1457;-88.285;"";285
"Water Valley, KY";36.5694;-88.8084;"";777
"West Paducah, KY";37.0922;-88.7611;"";4699
"Wickliffe, KY";36.968;-89.0177;"";2146
"Wingo, KY";36.6253;-88.7394;"";2755
"Bowling Green, KY";36.960879;-86.420043;"";111461
"Adolphus, KY";36.6775;-86.2636;"";2913
"Alvaton, KY";36.863;-86.3632;"";4568
"Austin, KY";36.8124;-85.985;"";992
"Beaumont, KY";36.8705;-85.644;"";0
"Cave City, KY";37.117;-85.9443;"";6483
"Edmonton, KY";37.0008;-85.6095;"";6768
"Eighty Eight, KY";36.913;-85.7753;"";292
"Fountain Run, KY";36.72;-85.952;"";1511
"Franklin, KY";36.72385;-86.5736;"";17091
"Gamaliel, KY";36.654;-85.8134;"";1138
"Glasgow, KY";36.99205;-85.917;"";30874
"Hestand, KY";36.6535;-85.5698;"";321
"Holland, KY";36.6673;-86.0498;"";434
"Knob Lick, KY";37.0556;-85.6985;"";621
"Lucas, KY";36.8516;-86.0523;"";196
"Mount Hermon, KY";36.7723;-85.8195;"";447
"Oakland, KY";36.9985;-86.2501;"";998
"Park City, KY";37.0939;-86.0464;"";1708
"Rocky Hill, KY";37.0943;-86.1432;"";150
"Scottsville, KY";36.7614;-86.1929;"";16440
"Summer Shade, KY";36.8883;-85.7083;"";2922
"Tompkinsville, KY";36.7236;-85.7009;"";7804
"Woodburn, KY";36.8557;-86.5623;"";1482
"Smiths Grove, KY";37.0581;-86.1938;"";7204
"Adairville, KY";36.6914;-86.8585;"";2062
"Allensville, KY";36.7167;-87.0661;"";485
"Auburn, KY";36.8818;-86.7198;"";5958
"Bee Spring, KY";37.2975;-86.2794;"";1307
"Brownsville, KY";37.2229;-86.2923;"";3777
"Cadiz, KY";36.802;-87.8286;"";13062
"Center, KY";37.1177;-85.7038;"";557
"Cerulean, KY";36.9496;-87.6648;"";1237
"Crofton, KY";37.0344;-87.4891;"";3423
"Elkton, KY";36.9094;-87.1678;"";7110
"Fort Campbell, KY";36.5995;-87.5585;"";20733
"Gracey, KY";36.8564;-87.6545;"";736
"Guthrie, KY";36.7149;-87.1502;"";2739
"Herndon, KY";36.7085;-87.6082;"";938
"Hopkinsville, KY";36.86385;-87.48815;"";43268
"La Fayette, KY";36.6582;-87.6563;"";242
"Lewisburg, KY";37.0037;-86.9887;"";4562
"Mammoth Cave, KY";37.2802;-86.1688;"";1209
"Morgantown, KY";37.2002;-86.6859;"";10852
"Oak Grove, KY";36.6652;-87.4255;"";8707
"Olmstead, KY";36.7595;-86.9804;"";825
"Pembroke, KY";36.7759;-87.3556;"";2217
"Rochester, KY";37.2048;-86.8592;"";543
"Rockfield, KY";36.9241;-86.5979;"";2453
"Roundhill, KY";37.256;-86.407;"";681
"Russellville, KY";36.8453;-86.8823;"";14443
"Sharon Grove, KY";36.9278;-87.1003;"";302
"Sweeden, KY";37.2641;-86.2978;"";483
"Trenton, KY";36.7314;-87.2611;"";1210
"Owensboro, KY";37.749553;-87.115325;"";83313
"Beaver Dam, KY";37.387;-86.8729;"";8616
"Beech Creek, KY";37.1716;-87.0559;"";268
"Beech Grove, KY";37.6151;-87.4069;"";12
"Beechmont, KY";37.1737;-87.0349;"";1007
"Belton, KY";37.1511;-86.9774;"";960
"Bremen, KY";37.343;-87.233;"";2438
"Browder, KY";37.1999;-87.0001;"";613
"Calhoun, KY";37.575;-87.2773;"";4027
"Centertown, KY";37.4079;-87.009;"";1503
"Central City, KY";37.3007;-87.1202;"";9254
"Cleaton, KY";37.2533;-87.0897;"";91
"Cromwell, KY";37.3418;-86.77;"";1243
"Drakesboro, KY";37.2136;-87.048;"";2048
"Dundee, KY";37.552;-86.7776;"";71
"Dunmor, KY";37.084;-87.0079;"";832
"Fordsville, KY";37.6297;-86.7263;"";1643
"Graham, KY";37.2467;-87.2976;"";1333
"Greenville, KY";37.2076;-87.1806;"";10684
"Hartford, KY";37.4785;-86.918;"";6308
"Hawesville, KY";37.8503;-86.7638;"";5371
"Horse Branch, KY";37.4234;-86.6987;"";1184
"Island, KY";37.4471;-87.1692;"";1362
"Lewisport, KY";37.909;-86.8957;"";3718
"Livermore, KY";37.5045;-87.1239;"";2218
"Mc Henry, KY";37.3778;-86.9298;"";275
"Maceo, KY";37.8436;-86.9999;"";2049
"Maple Mount, KY";37.6932;-87.3238;"";98
"Olaton, KY";37.5259;-86.6875;"";512
"Philpot, KY";37.7183;-86.9372;"";5613
"Powderly, KY";37.2429;-87.1549;"";653
"Reynolds Station, KY";37.7403;-86.7414;"";1229
"Rockport, KY";37.3554;-87.0065;"";242
"Rosine, KY";37.449;-86.7389;"";0
"Rumsey, KY";37.5076;-87.2806;"";487
"Sacramento, KY";37.4177;-87.2736;"";1603
"South Carrollton, KY";37.3375;-87.1419;"";366
"Utica, KY";37.6206;-87.0591;"";6220
"Whitesville, KY";37.6834;-86.8699;"";2958
"Clay, KY";37.4756;-87.8368;"";2570
"Corydon, KY";37.7443;-87.7;"";3402
"Dawson Springs, KY";37.1964;-87.6821;"";6418
"Dixon, KY";37.5106;-87.7019;"";2807
"Earlington, KY";37.2742;-87.5119;"";1462
"Fredonia, KY";37.213;-88.0112;"";1448
"Hanson, KY";37.4382;-87.4751;"";3487
"Henderson, KY";37.817301;-87.581152;"";38618
"Madisonville, KY";37.3256;-87.4953;"";26569
"Manitou, KY";37.4067;-87.5639;"";1000
"Morganfield, KY";37.6869;-87.9439;"";8866
"Mortons Gap, KY";37.249;-87.4615;"";952
"Nebo, KY";37.3683;-87.6865;"";1625
"Nortonville, KY";37.1834;-87.4605;"";2873
"Princeton, KY";37.1151;-87.8632;"";11279
"Providence, KY";37.405;-87.7505;"";3994
"Reed, KY";37.8588;-87.3704;"";736
"Robards, KY";37.6758;-87.5266;"";2375
"Saint Charles, KY";37.1604;-87.5697;"";504
"Sebree, KY";37.5889;-87.5255;"";3131
"Slaughters, KY";37.5054;-87.5053;"";1334
"Spottsville, KY";37.8399;-87.4247;"";1128
"Sturgis, KY";37.5487;-87.9965;"";4269
"Uniontown, KY";37.7677;-87.9263;"";1057
"Waverly, KY";37.743;-87.8067;"";1166
"Wheatcroft, KY";37.488;-87.8661;"";83
"White Plains, KY";37.1788;-87.3644;"";1980
"Somerset, KY";37.117171;-84.557743;"";41260
"Bethelridge, KY";37.2337;-84.7583;"";419
"Bronston, KY";36.9525;-84.6314;"";2541
"Burnside, KY";36.9393;-84.5357;"";3228
"Dunnville, KY";37.1906;-84.9835;"";1536
"Ferguson, KY";37.0677;-84.5927;"";823
"Liberty, KY";37.3146;-84.9719;"";10031
"Middleburg, KY";37.3591;-84.8321;"";629
"Nancy, KY";37.0631;-84.7192;"";5633
"Science Hill, KY";37.1683;-84.6487;"";4956
"Windsor, KY";37.1568;-84.8799;"";433
"Yosemite, KY";37.3074;-84.8124;"";506
"Eubank, KY";37.2642;-84.6066;"";6491
"Albany, KY";36.6857;-85.1407;"";10149
"Alpha, KY";36.7824;-85.0275;"";13
"Jamestown, KY";36.968;-85.0968;"";5402
"Marshes Siding, KY";36.7773;-84.5025;"";67
"Monticello, KY";36.8674;-84.8254;"";19873
"Parkers Lake, KY";36.8347;-84.4436;"";1473
"Pine Knot, KY";36.6807;-84.3984;"";4810
"Revelo, KY";36.6734;-84.4722;"";190
"Russell Springs, KY";37.0551;-85.0375;"";12230
"Stearns, KY";36.7082;-84.5165;"";3675
"Strunk, KY";36.6191;-84.4308;"";2915
"Whitley City, KY";36.7217;-84.4676;"";4371
"Elizabethtown, KY";37.6894;-85.868751;"";50533
"Big Clifty, KY";37.5278;-86.1395;"";1558
"Bonnieville, KY";37.3741;-85.896;"";1821
"Breeding, KY";36.9553;-85.4036;"";328
"Buffalo, KY";37.4786;-85.6434;"";1510
"Burkesville, KY";36.8068;-85.397;"";6747
"Campbellsville, KY";37.34225;-85.340599;"";25107
"Caneyville, KY";37.4222;-86.4702;"";3522
"Canmer, KY";37.2696;-85.7203;"";472
"Cecilia, KY";37.669;-86.0545;"";4737
"Clarkson, KY";37.4336;-86.2083;"";5125
"Columbia, KY";37.1161;-85.2656;"";16528
"Cub Run, KY";37.3149;-86.0813;"";1661
"Eastview, KY";37.6061;-86.0906;"";1815
"Elk Horn, KY";37.3393;-85.1918;"";1167
"Glendale, KY";37.6034;-85.8921;"";1672
"Glens Fork, KY";37.007;-85.2487;"";616
"Greensburg, KY";37.243;-85.5236;"";9393
"Hardyville, KY";37.2249;-85.7542;"";1928
"Hodgenville, KY";37.5746;-85.7232;"";8777
"Horse Cave, KY";37.1849;-85.8785;"";5238
"Knifley, KY";37.2313;-85.172;"";763
"Leitchfield, KY";37.470201;-86.309402;"";15830
"Magnolia, KY";37.4165;-85.7308;"";2939
"Mannsville, KY";37.3726;-85.1966;"";63
"Millwood, KY";37.4446;-86.4008;"";356
"Mount Sherman, KY";37.426;-85.6191;"";512
"Munfordville, KY";37.2898;-85.9201;"";5965
"Sonora, KY";37.5221;-85.923;"";3328
"Summersville, KY";37.3419;-85.6194;"";945
"Upton, KY";37.4568;-85.9086;"";2410
"White Mills, KY";37.5438;-86.0395;"";237
"Alexandria, OH";40.106;-82.6077;"";2930
"Amlin, OH";40.072;-83.1792;"";2858
"Ashley, OH";40.4163;-82.9542;"";2875
"Blacklick, OH";40.021;-82.8079;"";25473
"Bladensburg, OH";40.2962;-82.2736;"";111
"Brinkhaven, OH";40.4583;-82.1553;"";611
"Buckeye Lake, OH";39.9337;-82.4724;"";2506
"Cable, OH";40.1784;-83.647;"";2161
"Catawba, OH";39.9991;-83.6222;"";390
"Centerburg, OH";40.2865;-82.68;"";8209
"Croton, OH";40.2376;-82.6989;"";1004
"Danville, OH";40.4557;-82.2639;"";3531
"Delaware, OH";40.2932;-83.0723;"";52834
"Dublin, OH";40.103902;-83.134152;"";75199
"Fredericktown, OH";40.4976;-82.5857;"";8963
"Galena, OH";40.2011;-82.8749;"";12369
"Gambier, OH";40.3782;-82.3828;"";4429
"Granville, OH";40.0788;-82.5194;"";13201
"Hebron, OH";39.9535;-82.4919;"";5366
"Hilliard, OH";40.0322;-83.1383;"";60290
"Howard, OH";40.4158;-82.3334;"";8023
"Irwin, OH";40.1284;-83.4587;"";710
"Jacksontown, OH";39.9688;-82.43;"";0
"Johnstown, OH";40.1445;-82.6973;"";12675
"Kilbourne, OH";40.3286;-82.9588;"";137
"Kirkersville, OH";39.961;-82.5998;"";368
"Lewis Center, OH";40.1879;-82.9878;"";26421
"Magnetic Springs, OH";40.3528;-83.2634;"";252
"Martinsburg, OH";40.268;-82.3567;"";312
"Marysville, OH";40.24205;-83.36465;"";33103
"Mechanicsburg, OH";40.0647;-83.5724;"";5111
"Milford Center, OH";40.1817;-83.4373;"";1653
"Millersport, OH";39.8993;-82.5283;"";3870
"Mount Vernon, OH";40.3849;-82.4873;"";28031
"New Albany, OH";40.0847;-82.7988;"";24191
"Newark, OH";40.075206;-82.429525;"";61931
"Heath, OH";40.0197;-82.3875;"";18173
"North Lewisburg, OH";40.2229;-83.5615;"";2618
"Ostrander, OH";40.274;-83.1978;"";4265
"Pataskala, OH";40.0009;-82.6687;"";28526
"Plain City, OH";40.0974;-83.269;"";14009
"Powell, OH";40.1834;-83.0912;"";40957
"Radnor, OH";40.3918;-83.1781;"";1369
"Raymond, OH";40.338;-83.4655;"";1361
"Reynoldsburg, OH";39.9553;-82.80135;"";54128
"Rosewood, OH";40.2158;-83.9579;"";160
"Saint Louisville, OH";40.1818;-82.356;"";1954
"Saint Paris, OH";40.1058;-83.9631;"";5778
"Sunbury, OH";40.2655;-82.8511;"";12386
"Thornville, OH";39.8974;-82.4071;"";8481
"Unionville Center, OH";40.1367;-83.3408;"";361
"Urbana, OH";40.1066;-83.7671;"";20375
"Utica, OH";40.2441;-82.4135;"";5577
"Westerville, OH";40.07868;-82.934698;"";90601
"Woodstock, OH";40.1816;-83.5461;"";728
"Columbus, OH";39.992273;-82.991879;"";819971
"Adelphi, OH";39.4667;-82.7471;"";289
"Amanda, OH";39.6251;-82.7552;"";4856
"Ashville, OH";39.7316;-82.9446;"";11440
"Baltimore, OH";39.8645;-82.624;"";8125
"Bloomingburg, OH";39.6286;-83.4095;"";1633
"Bremen, OH";39.6909;-82.4096;"";3767
"Brice, OH";39.9181;-82.8321;"";119
"Canal Winchester, OH";39.8349;-82.8044;"";37322
"Carbon Hill, OH";39.5045;-82.2429;"";350
"Carroll, OH";39.7957;-82.7084;"";4529
"Circleville, OH";39.5988;-82.93;"";24162
"Clarksburg, OH";39.4904;-83.1563;"";1451
"Commercial Point, OH";39.7699;-83.0602;"";1746
"Derby, OH";39.7687;-83.2057;"";172
"Galloway, OH";39.9366;-83.1838;"";28100
"Grove City, OH";39.8814;-83.0839;"";62094
"Groveport, OH";39.896181;-82.930023;"";13625
"Harrisburg, OH";39.8139;-83.1664;"";457
"Haydenville, OH";39.4766;-82.3281;"";113
"Jeffersonville, OH";39.659;-83.5687;"";2388
"Lancaster, OH";39.7187;-82.6031;"";59900
"Laurelville, OH";39.4757;-82.7212;"";4120
"Lithopolis, OH";39.8013;-82.8125;"";557
"Lockbourne, OH";39.8142;-82.9764;"";1892
"Logan, OH";39.5372;-82.4126;"";18350
"London, OH";39.9001;-83.4439;"";24390
"Milledgeville, OH";39.5937;-83.5873;"";140
"Mount Sterling, OH";39.7175;-83.2806;"";5262
"Murray City, OH";39.5055;-82.1711;"";350
"New Holland, OH";39.5589;-83.2504;"";1858
"Orient, OH";39.7954;-83.1543;"";12326
"Pickerington, OH";39.9061;-82.7563;"";39576
"Pleasantville, OH";39.8227;-82.5043;"";2517
"Rockbridge, OH";39.5509;-82.5626;"";2735
"Rushville, OH";39.7674;-82.428;"";2005
"Sedalia, OH";39.733;-83.4764;"";283
"South Bloomingville, OH";39.4174;-82.5923;"";780
"South Solon, OH";39.7423;-83.597;"";769
"Stoutsville, OH";39.6067;-82.8193;"";3075
"Sugar Grove, OH";39.6277;-82.5321;"";2544
"Tarlton, OH";39.5535;-82.7763;"";193
"Thurston, OH";39.8427;-82.5462;"";473
"Union Furnace, OH";39.4617;-82.3563;"";227
"Washington Court House, OH";39.537;-83.455;"";22171
"West Jefferson, OH";39.9424;-83.2853;"";6945
"Williamsport, OH";39.6117;-83.1251;"";2019
"Marion, OH";40.602104;-83.098206;"";53632
"Belle Center, OH";40.5024;-83.7688;"";3117
"Bellefontaine, OH";40.3605;-83.7571;"";19108
"Caledonia, OH";40.6272;-82.9925;"";3279
"Cardington, OH";40.5066;-82.9337;"";6999
"Carey, OH";40.9486;-83.3836;"";5963
"Chesterville, OH";40.4789;-82.6828;"";149
"De Graff, OH";40.3058;-83.9153;"";4406
"East Liberty, OH";40.3077;-83.5862;"";854
"Edison, OH";40.5905;-82.9023;"";1940
"Fulton, OH";40.4626;-82.8288;"";224
"Green Camp, OH";40.5322;-83.2078;"";349
"Harpster, OH";40.7475;-83.2343;"";685
"Huntsville, OH";40.4413;-83.7927;"";2861
"Kenton, OH";40.6404;-83.6111;"";13353
"Kirby, OH";40.813;-83.4196;"";120
"Lakeview, OH";40.5019;-83.9202;"";4475
"La Rue, OH";40.5789;-83.3734;"";1680
"Lewistown, OH";40.4277;-83.9209;"";593
"Marengo, OH";40.3895;-82.8121;"";6921
"Middleburg, OH";40.2926;-83.5824;"";0
"Morral, OH";40.6954;-83.2046;"";1095
"Mount Gilead, OH";40.5384;-82.8062;"";9864
"Mount Victory, OH";40.5232;-83.4942;"";2035
"New Bloomington, OH";40.6073;-83.3224;"";1339
"Prospect, OH";40.4727;-83.1763;"";3128
"Quincy, OH";40.2876;-83.9744;"";1234
"Richwood, OH";40.437;-83.3136;"";5632
"Ridgeway, OH";40.5209;-83.5702;"";792
"Rushsylvania, OH";40.4658;-83.6598;"";1568
"Russells Point, OH";40.4675;-83.887;"";1644
"Upper Sandusky, OH";40.8249;-83.2977;"";10491
"Waldo, OH";40.4605;-83.0706;"";1274
"West Liberty, OH";40.2625;-83.7528;"";4211
"West Mansfield, OH";40.4043;-83.5243;"";2737
"Wharton, OH";40.8612;-83.463;"";825
"Zanesfield, OH";40.3211;-83.6405;"";1620
"Bowling Green, OH";41.37925;-83.6439;"";38307
"Bradner, OH";41.3298;-83.4456;"";1756
"Burgoon, OH";41.268;-83.2475;"";690
"Clay Center, OH";41.5686;-83.3632;"";337
"Clyde, OH";41.3024;-82.9918;"";10578
"Curtice, OH";41.6477;-83.2858;"";4656
"Cygnet, OH";41.2401;-83.6433;"";1545
"Elmore, OH";41.4681;-83.2767;"";2910
"Fremont, OH";41.3498;-83.1181;"";30083
"Genoa, OH";41.53;-83.359;"";4743
"Gibsonburg, OH";41.3805;-83.3358;"";4563
"Graytown, OH";41.5647;-83.2613;"";1263
"Gypsum, OH";41.5038;-82.8708;"";34
"Harbor View, OH";41.6934;-83.4444;"";52
"Helena, OH";41.326;-83.3186;"";1579
"Jerry City, OH";41.2559;-83.6022;"";535
"Kelleys Island, OH";41.6008;-82.7068;"";158
"Lacarne, OH";41.5181;-83.0413;"";45
"Lakeside Marblehead, OH";41.5247;-82.7766;"";4849
"Lindsey, OH";41.4147;-83.2135;"";1327
"Luckey, OH";41.4517;-83.4674;"";1882
"Martin, OH";41.5694;-83.3116;"";1120
"Middle Bass, OH";41.6835;-82.8047;"";102
"Millbury, OH";41.5611;-83.4381;"";3363
"Oak Harbor, OH";41.5236;-83.1278;"";8590
"Pemberville, OH";41.4023;-83.4736;"";3531
"Portage, OH";41.3127;-83.6143;"";1045
"Port Clinton, OH";41.512;-82.9377;"";13378
"Put In Bay, OH";41.6514;-82.8226;"";440
"Risingsun, OH";41.2706;-83.4326;"";1326
"Rocky Ridge, OH";41.5302;-83.2128;"";520
"Rossford, OH";41.6049;-83.5638;"";6477
"Rudolph, OH";41.2967;-83.6832;"";1271
"Stony Ridge, OH";41.5091;-83.5085;"";17
"Vickery, OH";41.391;-82.899;"";1096
"Walbridge, OH";41.5861;-83.493;"";5296
"Wayne, OH";41.2993;-83.4701;"";2122
"West Millgrove, OH";41.2426;-83.4896;"";88
"Williston, OH";41.6037;-83.3399;"";398
"Woodville, OH";41.4512;-83.3646;"";3003
"Alvordton, OH";41.6625;-84.4355;"";761
"Archbold, OH";41.5333;-84.3048;"";6804
"Berkey, OH";41.6989;-83.831;"";1301
"Blakeslee, OH";41.5239;-84.7303;"";66
"Bryan, OH";41.4748;-84.5629;"";14305
"Custar, OH";41.2953;-83.8349;"";874
"Defiance, OH";41.2799;-84.3626;"";27770
"Delta, OH";41.5577;-83.9866;"";9014
"Deshler, OH";41.2239;-83.8964;"";2980
"Edgerton, OH";41.4425;-84.7349;"";4068
"Edon, OH";41.5842;-84.757;"";2610
"Evansport, OH";41.4222;-84.3966;"";301
"Fayette, OH";41.6717;-84.325;"";2883
"Grand Rapids, OH";41.4379;-83.8552;"";2973
"Grelton, OH";41.3411;-84.0005;"";0
"Hamler, OH";41.2292;-84.0341;"";1155
"Haskins, OH";41.4667;-83.7055;"";1422
"Hicksville, OH";41.3034;-84.7589;"";5676
"Holgate, OH";41.2549;-84.1447;"";1958
"Holland, OH";41.6226;-83.7257;"";16132
"Hoytville, OH";41.1872;-83.7847;"";325
"Kunkle, OH";41.6367;-84.4952;"";153
"Liberty Center, OH";41.4514;-83.9859;"";4177
"Lyons, OH";41.6905;-84.0624;"";1596
"Mc Clure, OH";41.3773;-83.9425;"";1704
"Malinta, OH";41.3084;-84.0457;"";932
"Mark Center, OH";41.2917;-84.6278;"";518
"Maumee, OH";41.5817;-83.6628;"";27138
"Metamora, OH";41.6952;-83.926;"";1408
"Milton Center, OH";41.3009;-83.8296;"";196
"Monclova, OH";41.5684;-83.7757;"";3459
"Montpelier, OH";41.5982;-84.6147;"";8042
"Napoleon, OH";41.391;-84.1433;"";14211
"Neapolis, OH";41.492;-83.8706;"";287
"New Bavaria, OH";41.2037;-84.1683;"";691
"Ney, OH";41.3781;-84.5269;"";1396
"Perrysburg, OH";41.549951;-83.609948;"";37959
"Pettisville, OH";41.5306;-84.2297;"";155
"Pioneer, OH";41.6656;-84.5363;"";2792
"Ridgeville Corners, OH";41.4351;-84.2544;"";197
"Sherwood, OH";41.2946;-84.5417;"";1813
"Stryker, OH";41.4861;-84.4089;"";3310
"Swanton, OH";41.5945;-83.8718;"";12308
"Sylvania, OH";41.708;-83.7068;"";32483
"Tontogany, OH";41.4192;-83.7408;"";434
"Waterville, OH";41.5022;-83.7331;"";8007
"Wauseon, OH";41.5668;-84.1537;"";13003
"Weston, OH";41.3516;-83.7973;"";2953
"West Unity, OH";41.5756;-84.4421;"";2813
"Whitehouse, OH";41.5194;-83.8115;"";7436
"Toledo, OH";41.676054;-83.529837;"";309649
"Oregon, OH";41.6418;-83.4714;"";20635
"Northwood, OH";41.608;-83.4806;"";7506
"Zanesville, OH";39.93385;-82.00865;"";55566
"Ava, OH";39.8276;-81.5549;"";94
"Barnesville, OH";39.9853;-81.1375;"";7378
"Beallsville, OH";39.8484;-81.0368;"";1994
"Belle Valley, OH";39.7906;-81.5562;"";149
"Belmont, OH";40.032;-81.0066;"";3362
"Bethesda, OH";40.0192;-81.0767;"";2478
"Blue Rock, OH";39.8;-81.891;"";1474
"Brownsville, OH";39.947;-82.2565;"";0
"Buffalo, OH";39.9159;-81.5201;"";335
"Byesville, OH";39.9623;-81.5485;"";4966
"Caldwell, OH";39.7467;-81.5153;"";9241
"Cambridge, OH";40.027;-81.582;"";20131
"Chandlersville, OH";39.8897;-81.8301;"";1095
"Chesterhill, OH";39.4953;-81.8773;"";1279
"Corning, OH";39.6361;-82.1102;"";2357
"Crooksville, OH";39.7623;-82.084;"";5515
"Cumberland, OH";39.852;-81.6576;"";1529
"Derwent, OH";39.9236;-81.543;"";0
"Duncan Falls, OH";39.8778;-81.9117;"";1681
"East Fultonham, OH";39.8501;-82.1221;"";494
"Fairview, OH";40.065;-81.2558;"";68
"Fultonham, OH";39.8555;-82.1378;"";106
"Glenford, OH";39.8699;-82.3026;"";2446
"Gratiot, OH";39.9522;-82.2128;"";348
"Hopewell, OH";39.9601;-82.1756;"";1299
"Jerusalem, OH";39.8488;-81.0921;"";916
"Junction City, OH";39.6965;-82.3155;"";2711
"Kimbolton, OH";40.1589;-81.549;"";2606
"Kipling, OH";39.9945;-81.5006;"";171
"Lewisville, OH";39.7684;-81.2316;"";1783
"Lore City, OH";40.0459;-81.4479;"";1539
"Mcconnelsville, OH";39.6487;-81.8532;"";5284
"Malta, OH";39.6482;-81.9127;"";3000
"Morristown, OH";40.0113;-80.9701;"";56
"Mount Perry, OH";39.8788;-82.188;"";2310
"Moxahala, OH";39.7403;-82.2484;"";45
"New Concord, OH";40.0088;-81.7387;"";5995
"New Lexington, OH";39.7174;-82.2019;"";8545
"New Straitsville, OH";39.5869;-82.2488;"";1691
"Norwich, OH";39.9934;-81.8024;"";1233
"Old Washington, OH";40.0392;-81.4522;"";351
"Philo, OH";39.8458;-81.9175;"";1637
"Pleasant City, OH";39.9095;-81.558;"";1874
"Quaker City, OH";39.9866;-81.2899;"";3409
"Roseville, OH";39.8187;-82.0792;"";4630
"Salesville, OH";40.0081;-81.3728;"";1238
"Sarahsville, OH";39.8162;-81.4243;"";938
"Senecaville, OH";39.9337;-81.458;"";1740
"Shawnee, OH";39.611;-82.2085;"";713
"Somerset, OH";39.7936;-82.2991;"";4692
"Stafford, OH";39.7112;-81.2758;"";30
"Stockport, OH";39.549;-81.8262;"";2765
"Summerfield, OH";39.8036;-81.332;"";737
"Woodsfield, OH";39.7515;-81.0759;"";5052
"Adamsville, OH";40.0793;-81.8718;"";1147
"Baltic, OH";40.4476;-81.6792;"";4172
